[-0.19749004, -0.07880788, -0.28147831,  0.06807648,  0.13468409,
        0.16854177,  0.20255771, -0.13646626, -0.21021063,  0.22979097,
        0.10797716, -0.06121997, -0.14378803,  0.05946063,  0.04057418,
        0.29686166,  0.15356339, -0.0457287 ,  0.25301187,  0.28824926,
        0.24546162,  0.2070412 ,  0.023125  ,  0.19449931, -0.26643605,
       -0.01944071, -0.01464023, -0.19459055,  0.09163674,  0.24701581,
       -0.07271235,  0.05503924, -0.09282233, -0.26314374, -0.27353906,
        0.01187916,  0.01514091, -0.03865474,  0.26511323, -0.12704393,
        0.05123113, -0.29328252,  0.07811179, -0.16750787,  0.13267455,
       -0.0649273 , -0.06110187, -0.02367652, -0.16460829, -0.1624937 ,
        0.02312727,  0.16693196,  0.29011413,  0.06261403,  0.29307638,
       -0.24538719, -0.0057542 ,  0.10520366,  0.07987414,  0.28483529,
       -0.04603326, -0.0080747 ,  0.03177641,  0.10033872,  0.04965171,
        0.24319093,  0.03192938, -0.19213424,  0.29005289, -0.14861081,
       -0.21983161, -0.24497428,  0.27793744,  0.17114165, -0.15265583,
       -0.12344018, -0.20468206,  0.26672188, -0.03108018,  0.14384467,
        0.09239646, -0.27911448,  0.03461355,  0.16588672, -0.07576245,
        0.02449547, -0.08682852,  0.1278037 ,  0.13419961,  0.12298676,
       -0.18393924, -0.02118846, -0.24230688, -0.19522945, -0.08471144,
        0.14138814,  0.24064115,  0.15751936,  0.2384231 ,  0.06688952,
       -0.03032549, -0.27163142, -0.0267262 , -0.14758317, -0.27249365,
       -0.2820797 , -0.19960709, -0.04370985,  0.06035021,  0.08672437,
       -0.06577413, -0.19436861,  0.09514094,  0.27986224,  0.16956155,
       -0.25770273,  0.0677526 , -0.24688535,  0.29846419, -0.03874336,
       -0.23555163, -0.09845018, -0.11727449,  0.20983155, -0.16083537,
        0.0413683 ,  0.01731361, -0.21299308,  0.23534447,  0.04253422,
       -0.23265882,  0.15941422, -0.13752467, -0.16517566,  0.05017988,
       -0.15029514, -0.09634704,  0.03791693, -0.02121241,  0.04030476,
       -0.06474053,  0.14206237, -0.08241463, -0.24737952,  0.23881479,
       -0.07116215, -0.24754002, -0.08229052, -0.1615235 ,  0.03872987,
        0.06419314,  0.28097928,  0.11634392,  0.1810392 ,  0.03567532,
        0.27071942,  0.08752409, -0.29366339, -0.18840212,  0.2451787 ,
       -0.24269739,  0.1003866 , -0.0219943 , -0.09082048,  0.20701841,
        0.12566537,  0.12530849,  0.21755296, -0.14217459,  0.00835129,
        0.04231631,  0.25121787, -0.00945875,  0.24570954, -0.13109799,
       -0.26677892,  0.1044183 ,  0.04277096,  0.0828519 , -0.25384938,
       -0.17039942,  0.24096778,  0.0315005 ,  0.20922075, -0.17631098,
       -0.13924045, -0.01523926, -0.04879003,  0.00533513,  0.15486071,
       -0.0962153 ,  0.04136178,  0.06241591, -0.01095892, -0.0825517 ,
       -0.24778441,  0.04421977,  0.07759447,  0.24973312, -0.08921505,
       -0.05420412,  0.10966536, -0.01635176,  0.17708731, -0.13374012,
        0.17257608,  0.24294144, -0.00731592, -0.16590701,  0.03051286,
        0.23669505, -0.15133955, -0.27925105,  0.22387007, -0.12727639,
        0.05440981, -0.0715156 ,  0.0065681 , -0.12757383,  0.11537773,
       -0.25657939, -0.02281408, -0.06901375, -0.19738325,  0.28988586,
        0.26918232,  0.25940316, -0.07151251,  0.15380531,  0.10250087,
       -0.26434538, -0.23991103, -0.17613555,  0.10225386, -0.19563777,
       -0.04328887, -0.18414295, -0.02120205, -0.19891822,  0.12909502,
       -0.18172542,  0.18228763,  0.08928282, -0.18814119, -0.28204259,
       -0.01230727,  0.00696522,  0.01777637,  0.29767712, -0.02825038,
        0.25033622, -0.02596848,  0.2182145 , -0.07638634,  0.03490761,
        0.21641019, -0.05152604, -0.2243768 , -0.09754456, -0.05479245,
       -0.11197331, -0.21001335, -0.2558895 , -0.19009513, -0.04814521,
       -0.01634804,  0.27583943, -0.27998952, -0.14447965,  0.08319994,
       -0.17777507,  0.16271371, -0.29396808, -0.08066976, -0.10974762,
       -0.01909377, -0.15757789,  0.01671089,  0.02557887,  0.22592376,
        0.0563251 ,  0.02201143,  0.00275578,  0.22441747, -0.13226142,
        0.27057909,  0.03990379, -0.12308462, -0.0898024 ,  0.29953799,
        0.22746628, -0.27793881,  0.11882392,  0.02750661,  0.17734811,
        0.00884614, -0.27126887, -0.04386399,  0.19679395,  0.06005754,
        0.28792403,  0.07834359, -0.20258429,  0.05318575,  0.21628213,
        0.26317389, -0.25712471, -0.02545887,  0.02599071,  0.03636278,
       -0.18954627, -0.29254425,  0.0511173 , -0.12377954, -0.29347291,
       -0.1069714 , -0.03070411, -0.02514317, -0.1052302 , -0.04839778,
       -0.24516458, -0.0660065 ,  0.29712064,  0.05818327,  0.22934283,
       -0.24790734,  0.19473683,  0.28251083, -0.27402079,  0.14420179,
        0.28571779,  0.21573785, -0.26543741,  0.23595795, -0.05719843,
       -0.28455136,  0.1040369 , -0.09666769, -0.0831792 , -0.25954898,
       -0.24512711, -0.00597961,  0.23803081,  0.08717566,  0.04872768,
       -0.03951585, -0.00192757, -0.12641924,  0.18332943, -0.29763944,
       -0.23831089,  0.12622351, -0.22366138, -0.25026349,  0.20926616,
        0.19545467, -0.24161245,  0.01261305, -0.26297415, -0.09908195,
